,pickup_location_id,pickup_latitude,pickup_longitude
46729,46729,40.73474503,-73.97497559
46730,46730,40.75045013,-73.99468994
46731,46731,40.7562561,-73.99039459
46732,46732,40.77974319,-73.97716522
46733,46733,40.75461197,-73.97170258
46734,46734,40.76596451,-73.95451355
46735,46735,40.75051117,-73.99124146
46736,46736,40.76766205,-73.9811554
46737,46737,40.7351799,-73.98996735
46738,46738,40.64547729,-73.79156494
46739,46739,40.77220917,-73.9588623
46740,46740,40.76586151,-73.96339417
46741,46741,40.76721954,-73.98257446
46742,46742,40.73463821,-74.00614929
46743,46743,40.73443604,-73.99233246
46744,46744,40.78778458,-73.96751404
46745,46745,40.80440903,-73.96710968
46746,46746,40.73466873,-73.99452209
46747,46747,40.77001953,-73.86332703
46748,46748,40.77788925,-73.95667267
46749,46749,40.77133942,-73.9642868
46750,46750,40.74888992,-73.9884491
46751,46751,40.76098251,-73.98311615
46752,46752,40.79881287,-73.96878052
46753,46753,40.78736877,-73.97386169
46754,46754,40.75254059,-73.97805023
46755,46755,40.78239822,-73.97109985
46756,46756,40.77376938,-73.87076569
46757,46757,40.76837158,-73.95880127
46758,46758,40.77040863,-73.96876526
46759,46759,40.76601028,-73.97727203
46760,46760,40.77410126,-73.87312317
46761,46761,40.74012375,-73.99516296
46762,46762,40.76008987,-73.97427368
46763,46763,40.7431488,-73.98906708
46764,46764,40.76062012,-73.97144318
46765,46765,40.71570587,-74.00735474
46766,46766,40.74822998,-73.97363281
46767,46767,40.74898911,-73.98435974
46768,46768,40.77001953,-73.96109009
46769,46769,40.76716995,-73.95646667
46770,46770,40.77193069,-73.95896149
46771,46771,40.77510071,-73.95375061
46772,46772,40.74720001,-73.97424316
46773,46773,40.78103256,-73.95440674
46774,46774,40.78062057,-73.95211029
46775,46775,40.76231003,-73.96819305
46776,46776,40.75043106,-73.99468231
46777,46777,40.78772354,-73.977005
46778,46778,40.7502594,-73.97904968
46779,46779,40.73610687,-73.99390411
46780,46780,40.74048996,-74.0018692
46781,46781,40.70526505,-74.00726318
46782,46782,40.76160049,-73.99757385
46783,46783,40.73482132,-73.99089813
46784,46784,40.77793884,-73.98586273
46785,46785,40.77799988,-73.96309662
46786,46786,40.74750137,-74.00371552
46787,46787,40.774086,-73.97760773
46788,46788,40.72925568,-74.00661469
46789,46789,40.75215149,-73.97583771
46790,46790,40.75671387,-73.97003174
46791,46791,40.77222061,-73.98609161
46792,46792,40.73857117,-73.98525238
46793,46793,0.0,0.0
46794,46794,40.76464844,-73.98150635
46795,46795,40.73115921,-73.98264313
46796,46796,40.75501633,-73.9733963
46797,46797,40.76759338,-73.980896
46798,46798,40.75483322,-73.97686768
46799,46799,40.71150208,-74.00840759
46800,46800,40.74230194,-74.00429535
46801,46801,40.75701141,-73.97875214
46802,46802,40.76034164,-73.9950943
46803,46803,40.76054001,-73.96955109
46804,46804,40.72647858,-73.97691345
46805,46805,40.75940704,-73.98712921
46806,46806,40.70801163,-74.01181793
46807,46807,40.7372818,-74.00829315
46808,46808,40.76147079,-73.99427795
46809,46809,40.70249176,-74.01303864
46810,46810,40.77681732,-73.97730255
46811,46811,40.75996399,-73.97195435
46812,46812,40.76922226,-73.96338654
46813,46813,40.77298355,-73.97840118
46814,46814,40.75902557,-73.97872925
46815,46815,40.71415329,-74.01428986
46816,46816,40.74267578,-73.9826355
46817,46817,40.79576874,-73.971138
46818,46818,40.77840042,-73.98184967
46819,46819,40.76732635,-73.9686203
46820,46820,40.76094055,-73.96922302
46821,46821,40.74343872,-73.91947937
46822,46822,40.74174118,-73.97506714
46823,46823,40.77406311,-73.87315369
46824,46824,40.74124527,-73.98775482
46825,46825,40.74594879,-73.99407196
46826,46826,40.7677803,-73.96639252
46827,46827,40.74454117,-73.97293854
46828,46828,40.78269958,-73.95330811
46829,46829,40.70402908,-74.01148987
46830,46830,40.75093842,-73.98067474
46831,46831,40.75741959,-73.98947906
46832,46832,40.77309036,-73.95806885
46833,46833,40.75062943,-73.97393036
46834,46834,40.72554016,-73.99494934
46835,46835,40.7700119,-73.86328888
46836,46836,40.75893402,-73.97506714
46837,46837,40.74433136,-74.00382996
46838,46838,40.77391434,-73.96043396
46839,46839,40.77785873,-73.96315002
46840,46840,40.77140045,-73.9564209
46841,46841,40.77073288,-73.98229218
46842,46842,40.71545029,-74.01628113
46843,46843,40.76586533,-73.95359802
46844,46844,40.75458145,-73.97154999
46845,46845,40.70449066,-74.01158142
46846,46846,40.74459839,-73.99142456
46847,46847,40.75003052,-73.99147797
46848,46848,40.76006317,-73.97434998
46849,46849,40.77371216,-73.98169708
46850,46850,40.72999191,-73.97920227
46851,46851,40.76171875,-73.9704361
46852,46852,40.78084946,-73.98127747
46853,46853,40.78049088,-73.94683075
46854,46854,40.75190353,-73.99256134
46855,46855,40.74993134,-73.99156189
46856,46856,40.73588181,-73.99524689
46857,46857,40.69499969,-73.99211121
46858,46858,40.73878098,-73.99575043
46859,46859,40.77443695,-73.95424652
46860,46860,40.79394531,-73.97038269
46861,46861,40.72790909,-74.0072403
46862,46862,40.78462982,-73.94965363
46863,46863,40.75048828,-73.97917938
46864,46864,40.7884903,-73.95529175
46865,46865,40.75822067,-73.97756195
46866,46866,40.79430008,-73.97016144
46867,46867,40.77019882,-73.98033905
46868,46868,40.7560997,-73.97532654
46869,46869,40.78065872,-73.9589386
46870,46870,40.77365875,-73.96390533
46871,46871,40.75437546,-73.97422028
46872,46872,40.74938965,-73.98821259
46873,46873,40.75976563,-73.98195648
46874,46874,40.76990891,-73.95146942
46875,46875,40.76023865,-73.96966553
46876,46876,40.75382614,-73.98869324
46877,46877,40.71078873,-74.0113678
46878,46878,40.73417664,-73.9988327
46879,46879,40.74850082,-73.98879242
46880,46880,40.76874161,-73.96147156
46881,46881,40.75175095,-73.98236847
46882,46882,40.73893356,-73.99139404
46883,46883,40.73708725,-73.98860931
46884,46884,40.76515579,-73.99482727
46885,46885,40.74451447,-73.99159241
46886,46886,40.7616806,-73.97035217
46887,46887,40.74990845,-73.99150848
46888,46888,40.74854279,-73.98891449
46889,46889,40.7569809,-73.97434235
46890,46890,40.72685623,-73.99953461
46891,46891,40.77531052,-73.9822998
46892,46892,0.0,0.0
46893,46893,40.74513626,-73.99115753
46894,46894,40.76630402,-73.95405579
46895,46895,40.76733017,-73.98410797
46896,46896,40.71599579,-74.00160217
46897,46897,40.7274437,-73.99222565
46898,46898,40.75617599,-73.99034882
46899,46899,40.76177979,-73.97911072
46900,46900,40.75677109,-73.97441864
46901,46901,40.73022079,-73.99093628
46902,46902,40.76399612,-73.97492218
46903,46903,40.7571106,-73.9743576
46904,46904,40.74115372,-73.98854828
46905,46905,40.75787354,-73.98938751
46906,46906,40.75185013,-73.98267365
46907,46907,40.7428093,-73.99255371
46908,46908,40.7240181,-73.98777008
46909,46909,40.78762817,-73.96772766
46910,46910,40.78923035,-73.96631622
46911,46911,40.75294876,-73.97812653
46912,46912,40.7403717,-73.99491119
46913,46913,40.71498108,-74.01383209
46914,46914,40.77376175,-73.87091827
46915,46915,40.7671814,-73.98430634
46916,46916,40.74917984,-73.99707031
46917,46917,40.77392578,-73.87122345
46918,46918,40.75993347,-73.98084259
46919,46919,40.75988007,-73.9809494
46920,46920,40.75199127,-73.97650909
46921,46921,40.71171188,-74.01059723
46922,46922,40.74319077,-73.98156738
46923,46923,40.77193069,-73.95905304
46924,46924,40.77394867,-73.96381378
46925,46925,40.73030472,-74.00687408
46926,46926,40.75585556,-73.98181152
46927,46927,40.72080231,-74.01006317
46928,46928,40.76675034,-73.98317719
46929,46929,40.75974274,-73.98535919
46930,46930,40.75046158,-73.99129486
46931,46931,40.75911331,-73.98135376
46932,46932,40.75022125,-73.98095703
46933,46933,40.73929977,-73.99127197
46934,46934,40.77820969,-73.94827271
46935,46935,40.75119019,-73.98026276
46936,46936,40.74612808,-73.98833466
46937,46937,40.74145889,-73.98751831
46938,46938,40.72126007,-73.98152924
46939,46939,40.74716949,-73.98532104
46940,46940,40.73185349,-74.00092316
46941,46941,40.76541138,-73.95461273
46942,46942,40.72768402,-73.97628784
46943,46943,40.7576561,-73.96055603
46944,46944,40.72624969,-73.98622131
46945,46945,40.76969147,-73.86363983
46946,46946,40.78318024,-73.95909882
46947,46947,40.73514938,-73.99423981
46948,46948,40.76438522,-73.9771347
46949,46949,40.75819016,-73.96613312
46950,46950,40.73944092,-73.98506927
46951,46951,40.73863983,-73.990242
46952,46952,40.7500267,-73.99172974
46953,46953,40.76647186,-73.98693848
46954,46954,40.75559998,-73.97544098
46955,46955,40.77021027,-73.9513092
46956,46956,0.0,0.0
46957,46957,40.75912094,-73.98819733
46958,46958,40.75126648,-73.99407196
46959,46959,40.76051331,-73.96949768
46960,46960,40.76484299,-73.98786163
46961,46961,40.72404099,-74.0046463
46962,46962,40.73309326,-73.97541046
46963,46963,40.77703857,-73.9635849
46964,46964,40.78268433,-73.95763397
46965,46965,40.74093246,-74.00153351
46966,46966,40.7671814,-73.97098541
46967,46967,40.78611374,-73.95307922
46968,46968,40.75508118,-73.97522736
46969,46969,40.7594986,-73.99564362
46970,46970,40.77121353,-73.9500351
46971,46971,40.75603104,-73.99050903
46972,46972,40.75180054,-73.97699738
46973,46973,40.75049591,-73.97983551
46974,46974,40.74936676,-73.97583771
46975,46975,40.75836182,-73.96272278
46976,46976,40.76654816,-73.96500397
46977,46977,40.70669937,-74.01287842
46978,46978,40.76742554,-73.95471191
46979,46979,40.79862213,-73.96878815
46980,46980,40.78632736,-73.97827148
46981,46981,40.7564888,-73.97668457
46982,46982,40.76985931,-73.86331177
46983,46983,40.70664978,-74.00357056
46984,46984,40.76934052,-73.98847198
46985,46985,40.75783157,-73.97599792
46986,46986,40.75860977,-73.97090149
46987,46987,40.75107956,-73.99423218
46988,46988,40.76612091,-73.96775055
46989,46989,40.7502594,-73.99147034
46990,46990,40.70788193,-74.00514221
46991,46991,40.77968979,-73.97440338
46992,46992,40.7776413,-73.95713043
46993,46993,40.75608826,-73.98577118
46994,46994,40.77759171,-73.96331024
46995,46995,40.64466476,-73.78194427
46996,46996,40.7495842,-73.9793396
46997,46997,40.77528,-73.96511078
46998,46998,40.76634979,-73.95204926
46999,46999,40.70414734,-74.01255035
47000,47000,40.75780106,-73.98588562
47001,47001,40.73876953,-74.00811768
47002,47002,40.74427032,-73.98356628
47003,47003,40.70581436,-74.01344299
47004,47004,40.70691299,-74.00495911
47005,47005,40.78636169,-73.97805023
47006,47006,40.71839905,-73.98834991
47007,47007,40.70518112,-74.01699066
47008,47008,40.70560837,-74.00985718
47009,47009,40.75440979,-73.97830963
47010,47010,40.76821136,-73.99299622
47011,47011,40.7142868,-74.01486969
47012,47012,40.77590179,-73.97614288
47013,47013,40.75973892,-73.9957962
47014,47014,40.77643967,-73.9883194
47015,47015,40.73261642,-74.00350952
47016,47016,40.77305984,-73.95535278
47017,47017,40.76184082,-73.99028778
47018,47018,40.7562561,-73.99056244
47019,47019,40.7330513,-74.00601959
47020,47020,40.74983978,-73.98783112
47021,47021,40.76441574,-73.96666718
47022,47022,40.73434067,-73.98364258
47023,47023,40.73191833,-73.98834229
47024,47024,40.73593903,-73.97915649
47025,47025,40.74533081,-73.97084808
47026,47026,40.76337051,-73.97205353
47027,47027,40.79872131,-73.95959473
47028,47028,40.77799606,-73.95200348
47029,47029,40.71368027,-74.01167297
47030,47030,40.75011063,-73.97232056
47031,47031,40.74380875,-73.98580933
47032,47032,40.76435089,-73.98130035
47033,47033,40.75101852,-73.99423218
47034,47034,40.76472092,-73.97225189
47035,47035,40.80823517,-73.9601059
47036,47036,40.75092316,-73.97147369
47037,47037,40.71863556,-74.00879669
47038,47038,40.7537384,-73.98469543
47039,47039,40.78189087,-73.97183228
47040,47040,40.76005936,-73.98397064
47041,47041,40.76496124,-73.97686005
47042,47042,40.75060654,-73.99451447
47043,47043,40.7524147,-73.97814941
47044,47044,40.73802185,-73.98809052
47045,47045,40.70246887,-73.98767853
47046,47046,40.72860336,-74.0027771
47047,47047,40.72082138,-74.0100708
47048,47048,40.79076004,-73.94243622
47049,47049,40.74126053,-73.985672
47050,47050,40.74606323,-73.99423981
47051,47051,40.72333145,-73.99674225
47052,47052,40.75410843,-73.97625732
47053,47053,40.78620911,-73.95713043
47054,47054,40.74694824,-73.9899826
47055,47055,40.75132751,-73.97621155
47056,47056,40.76188278,-73.97903442
47057,47057,40.71067047,-74.00927734
47058,47058,40.77626038,-73.96205902
47059,47059,40.73257828,-73.98532867
47060,47060,40.77097321,-73.96182251
47061,47061,40.72662354,-73.98307037
47062,47062,40.75114822,-73.98709106
47063,47063,40.74183273,-74.00090027
47064,47064,40.76803207,-73.95869446
47065,47065,40.76467133,-73.96240234
47066,47066,40.79837799,-73.96907043
47067,47067,40.774086,-73.87315369
47068,47068,40.72843933,-73.99447632
47069,47069,40.71619034,-74.0014267
47070,47070,40.75240707,-73.97812653
47071,47071,40.80099869,-73.94732666
47072,47072,40.79093552,-73.97634888
47073,47073,40.70775986,-74.00501251
47074,47074,40.75290298,-73.98133087
47075,47075,40.75401688,-73.96609497
47076,47076,40.75696564,-73.99742126
47077,47077,40.73920822,-73.98609161
47078,47078,40.7543602,-73.98033905
47079,47079,40.77528,-73.97671509
47080,47080,40.75579071,-73.98190308
47081,47081,40.70470047,-74.00576782
47082,47082,40.77685928,-73.9492569
47083,47083,40.76288986,-73.970047
47084,47084,40.77410889,-73.8745575
47085,47085,40.7639389,-73.98148346
47086,47086,40.75009918,-73.9753418
47087,47087,40.76467896,-73.98821259
47088,47088,40.74325562,-73.99250793
47089,47089,40.75585556,-73.98361969
47090,47090,40.75094986,-73.97862244
47091,47091,40.76773834,-73.9536438
47092,47092,40.75260162,-73.99339294
47093,47093,40.74816132,-73.99337006
47094,47094,40.75807953,-73.98284912
47095,47095,40.75413513,-73.98834229
47096,47096,40.76974106,-73.86344147
47097,47097,40.75013733,-73.99145508
47098,47098,40.79214478,-73.97561646
47099,47099,40.75442123,-73.98442841
47100,47100,40.74216843,-73.9813385
47101,47101,40.73978043,-73.97636414
47102,47102,40.78134155,-73.96012115
47103,47103,40.77228165,-73.98993683
47104,47104,40.79087067,-73.94734955
47105,47105,40.79964066,-73.96401978
47106,47106,40.76892853,-73.95230103
47107,47107,40.7509613,-73.97664642
47108,47108,40.71693039,-74.00730896
47109,47109,40.76965332,-73.86331177
47110,47110,40.76880646,-73.86282349
47111,47111,40.80046844,-73.96943665
47112,47112,40.75931168,-73.96234131
47113,47113,40.76320267,-73.98928833
47114,47114,40.73920822,-73.98284912
47115,47115,40.73910904,-73.9896698
47116,47116,40.76499176,-73.9684906
47117,47117,40.75003052,-73.99150085
47118,47118,40.75922012,-73.98435211
47119,47119,40.77412033,-73.8716507
47120,47120,40.77772903,-73.95187378
47121,47121,40.76097107,-73.95796967
47122,47122,40.76130676,-73.99968719
47123,47123,40.74945831,-73.97953796
47124,47124,40.78339386,-73.97436523
47125,47125,40.75203705,-73.99334717
47126,47126,40.76794815,-73.96617889
47127,47127,40.72462082,-73.98152924
47128,47128,40.75614166,-73.99034119
47129,47129,40.70553589,-74.01709747
47130,47130,40.7417717,-73.97489166
47131,47131,40.75376129,-73.98750305
47132,47132,40.75094604,-73.98071289
47133,47133,40.78662109,-73.95462799
47134,47134,40.71540833,-74.00941467
47135,47135,40.75004959,-73.99150848
47136,47136,40.74569321,-73.97769165
47137,47137,40.74412918,-74.00673676
47138,47138,40.74869919,-73.98876953
47139,47139,40.7774086,-73.95501709
47140,47140,40.75016403,-73.99134827
47141,47141,40.7501297,-73.99141693
47142,47142,40.76861191,-73.98448181
47143,47143,40.77336121,-73.96009827
47144,47144,40.76060867,-73.96112061
47145,47145,40.75907135,-73.97723389
47146,47146,40.75603104,-73.98312378
47147,47147,40.77418518,-73.96151733
47148,47148,40.75114822,-73.99408722
47149,47149,40.77410507,-73.87293243
47150,47150,40.75682068,-73.96417999
47151,47151,40.74210358,-73.99326324
47152,47152,40.77405167,-73.87296295
47153,47153,40.72646713,-74.00215149
47154,47154,40.7440567,-73.97953033
47155,47155,40.73249817,-73.99128723
47156,47156,40.73547745,-73.98560333
47157,47157,40.76895142,-73.96337128
47158,47158,40.77907562,-73.95594788
47159,47159,40.79956436,-73.96820068
47160,47160,40.74126053,-73.98805237
47161,47161,40.74279022,-74.00415039
47162,47162,40.74212646,-73.97493744
47163,47163,40.77237701,-73.96485901
47164,47164,40.73283005,-73.98999786
47165,47165,40.75484848,-73.97135162
47166,47166,40.641716,-73.78820801
47167,47167,40.75234985,-73.97499847
47168,47168,40.71657944,-74.00121307
47169,47169,40.746521,-73.97228241
47170,47170,40.73836899,-73.99976349
47171,47171,40.68041229,-73.98091125
47172,47172,40.73996353,-73.98233032
47173,47173,40.75109863,-73.99420166
47174,47174,40.76493073,-73.97036743
47175,47175,40.75816727,-73.97136688
47176,47176,40.80496979,-73.96244812
47177,47177,40.76848984,-73.98532867
47178,47178,40.70666122,-74.01275635
47179,47179,40.80289841,-73.96074677
47180,47180,40.74959946,-73.99264526
47181,47181,40.77856064,-73.9821701
47182,47182,40.70267105,-74.01145935
47183,47183,40.7685318,-73.99266052
47184,47184,40.71712112,-73.98890686
47185,47185,40.72925186,-74.00244141
47186,47186,40.75253296,-73.97485352
47187,47187,40.75014877,-73.97722626
47188,47188,40.7820282,-73.96004486
47189,47189,40.75011063,-73.99176788
47190,47190,40.7833786,-73.97447205
47191,47191,40.77310944,-73.88532257
47192,47192,40.77534103,-73.98413849
47193,47193,40.7612915,-73.96688843
47194,47194,40.76461029,-73.98082733
47195,47195,40.70772934,-74.00778198
47196,47196,40.74515915,-73.98497772
47197,47197,40.8008728,-73.96913147
47198,47198,40.74627686,-73.97730255
47199,47199,40.75582886,-73.97937775
47200,47200,40.73987579,-73.97639465
47201,47201,40.77354813,-73.9488678
47202,47202,40.77877045,-73.97776031
47203,47203,40.77812958,-73.95433807
47204,47204,40.78144073,-73.94923401
47205,47205,40.77111816,-73.94753265
47206,47206,40.7195816,-74.00186157
47207,47207,40.76626587,-73.96723938
47208,47208,40.74905014,-73.99227905
47209,47209,40.77935028,-73.9622879
47210,47210,40.79227066,-73.96800232
47211,47211,40.74304962,-74.00386047
47212,47212,40.73061371,-73.9890213
47213,47213,40.76998138,-73.86429596
47214,47214,40.75669098,-73.99766541
47215,47215,40.75562668,-73.96487427
47216,47216,40.71405411,-74.00878143
47217,47217,40.73273087,-73.9935379
47218,47218,40.78538895,-73.96936035
47219,47219,40.76010513,-73.97865295
47220,47220,40.75258636,-73.98600006
47221,47221,40.64866257,-73.78364563
47222,47222,40.75812149,-73.97756195
47223,47223,40.7688179,-73.8628006
47224,47224,40.77153015,-73.9564743
47225,47225,40.7543602,-73.99887085
47226,47226,40.75117111,-74.00602722
47227,47227,40.77388,-73.87119293
47228,47228,40.7857132,-73.97874451
47229,47229,40.75303268,-73.9871521
47230,47230,40.73957062,-73.99092865
47231,47231,40.71986008,-73.99871063
47232,47232,40.76860046,-73.97015381
47233,47233,40.7463913,-73.9792099
47234,47234,40.80364227,-73.9654007
47235,47235,40.75117111,-73.97202301
47236,47236,40.75843811,-73.97784424
47237,47237,40.74979019,-73.99172974
47238,47238,40.74755096,-73.97395325
47239,47239,40.71160126,-74.01581573
47240,47240,40.75899124,-73.97698212
47241,47241,40.73487854,-73.99057007
47242,47242,40.76600647,-73.96154022
47243,47243,40.76152039,-73.99951172
47244,47244,40.75288773,-73.99800873
47245,47245,40.7546196,-73.9801178
47246,47246,40.75336075,-73.97746277
47247,47247,40.75054932,-73.99452972
47248,47248,40.77531815,-73.95774841
47249,47249,40.78584671,-73.97271729
47250,47250,40.75637054,-73.99030304
47251,47251,40.79925156,-73.9703598
47252,47252,40.75624847,-73.98246002
47253,47253,40.76750183,-73.96655273
47254,47254,40.76995087,-73.86338043
47255,47255,40.78143311,-73.94598389
47256,47256,40.78029251,-73.95954895
47257,47257,40.71579361,-74.01538849
47258,47258,40.76706314,-73.95410919
47259,47259,40.74340057,-73.98651123
47260,47260,40.70658875,-74.00643921
47261,47261,40.76325607,-73.97838593
47262,47262,40.72062302,-74.0007782
47263,47263,40.75173187,-73.98242188
47264,47264,40.7342453,-73.98363495
47265,47265,40.76769638,-73.96851349
47266,47266,40.7413826,-73.99495697
47267,47267,40.73049927,-74.00468445
47268,47268,40.78287888,-73.9773407
47269,47269,40.78360748,-73.94748688
47270,47270,40.76793289,-73.98232269
47271,47271,40.74464035,-73.98072815
47272,47272,40.76274872,-73.97837067
47273,47273,40.79466248,-73.96618652
47274,47274,40.7339325,-73.99268341
47275,47275,40.77387619,-73.96190643
47276,47276,40.75265121,-73.97519684
47277,47277,40.77733994,-73.97855377
47278,47278,40.75266266,-73.9675827
47279,47279,40.75590515,-73.97301483
47280,47280,40.78463364,-73.97978973
47281,47281,40.73088074,-74.00675201
47282,47282,40.77672195,-73.96113586
47283,47283,40.75478745,-73.98432922
47284,47284,40.74754715,-73.99354553
47285,47285,40.77116013,-73.94757843
47286,47286,40.75437927,-73.99212646
47287,47287,40.76605988,-73.99085236
47288,47288,40.77402878,-73.96079254
47289,47289,40.79021835,-73.94271088
47290,47290,40.71470261,-73.99134827
47291,47291,40.76437378,-73.99560547
47292,47292,40.74567795,-73.99817657
47293,47293,40.7517395,-73.9925766
47294,47294,40.77036667,-73.8644104
47295,47295,40.76641083,-73.95240021
47296,47296,40.7493782,-73.99248505
47297,47297,40.78593826,-73.95095062
47298,47298,40.72083282,-74.00527954
47299,47299,40.74412155,-73.98349762
47300,47300,40.7627182,-73.97879028
47301,47301,40.71405411,-74.01408386
47302,47302,40.74004364,-73.9838562
47303,47303,40.76594925,-73.95453644
47304,47304,40.75740051,-73.97813416
47305,47305,40.78418732,-73.95424652
47306,47306,40.75017548,-73.9917984
47307,47307,40.77523422,-73.98420715
47308,47308,40.79885101,-73.96318817
47309,47309,40.7057457,-74.00714111
47310,47310,40.71475983,-74.01596832
47311,47311,40.69345856,-73.99288177
47312,47312,40.77616119,-73.96234131
47313,47313,40.78294373,-73.95544434
47314,47314,40.75634766,-73.97261047
47315,47315,40.77418518,-73.87309265
47316,47316,40.76728058,-73.97953796
47317,47317,40.76320267,-73.98319244
47318,47318,40.77650452,-73.94368744
47319,47319,40.74030304,-73.98628998
47320,47320,40.7297287,-73.98364258
47321,47321,40.7249794,-74.0075531
47322,47322,40.74868393,-73.98479462
47323,47323,40.74515152,-73.97840118
47324,47324,40.76182938,-73.97502136
47325,47325,40.76173019,-73.96646881
47326,47326,40.71418762,-74.01428986
47327,47327,40.76872635,-73.89217377
47328,47328,40.73846436,-73.99594879
47329,47329,40.78112411,-73.95857239
47330,47330,40.76194,-73.98277283
47331,47331,40.7100296,-74.01651001
47332,47332,40.78159714,-73.95659637
47333,47333,40.7568512,-73.97213745
47334,47334,40.78157425,-73.96022034
47335,47335,40.74432755,-73.97618866
47336,47336,40.75490952,-73.98001099
47337,47337,40.75579071,-73.97306061
47338,47338,40.76839066,-73.98181152
47339,47339,40.76190948,-73.96637726
47340,47340,40.747509,-74.00373077
47341,47341,40.70306015,-74.01220703
47342,47342,40.74316025,-73.98451233
47343,47343,40.74460602,-73.98612213
47344,47344,40.7804985,-73.98734283
47345,47345,40.74752045,-74.00370026
47346,47346,40.78592682,-73.95514679
47347,47347,40.75759125,-73.98236847
47348,47348,40.78374863,-73.95030975
47349,47349,40.77373886,-73.95581055
47350,47350,40.74341965,-73.98646545
47351,47351,40.74678421,-73.9837265
47352,47352,40.75791168,-73.97162628
47353,47353,40.71260834,-73.95883942
47354,47354,40.74198914,-73.9907608
47355,47355,40.72813034,-73.98805237
47356,47356,40.81502151,-73.95896912
47357,47357,40.75550079,-73.98091888
47358,47358,40.74036789,-73.9861908
47359,47359,40.74491882,-73.9914093
47360,47360,40.73703003,-74.0007782
47361,47361,40.70476913,-74.01554871
47362,47362,40.76408005,-73.9776001
47363,47363,40.74391937,-73.98155975
47364,47364,40.7645607,-73.97721863
47365,47365,40.73806381,-73.99214935
47366,47366,40.72421265,-73.98497772
47367,47367,40.75897598,-73.97032928
47368,47368,40.76839066,-73.98206329
47369,47369,40.75693893,-73.97234344
47370,47370,40.74074554,-74.0018158
47371,47371,40.7254982,-73.98673248
47372,47372,40.76284027,-73.95992279
47373,47373,40.75082016,-73.97866058
47374,47374,40.75112915,-73.98306274
47375,47375,40.75879669,-73.98574066
47376,47376,40.76316071,-73.97846222
47377,47377,40.7862587,-73.97177887
47378,47378,40.76875687,-73.96815491
47379,47379,40.75038147,-73.99503326
47380,47380,40.73478699,-73.98823547
47381,47381,40.77408981,-73.87454987
47382,47382,40.7554512,-73.97542572
47383,47383,40.71134949,-74.01586914
47384,47384,40.7700882,-73.86405182
47385,47385,40.78954315,-73.97557831
47386,47386,40.72537994,-73.98399353
47387,47387,40.76182556,-73.97476196
47388,47388,40.71475983,-74.01381683
47389,47389,40.72602081,-73.99478912
47390,47390,40.74012375,-73.99928284
47391,47391,40.76999664,-73.96074677
47392,47392,40.72027588,-73.99813843
47393,47393,40.7221489,-73.98877716
47394,47394,40.77207947,-73.95594788
47395,47395,40.71536636,-74.01078033
47396,47396,40.75261688,-73.97031403
47397,47397,40.72861862,-74.00710297
47398,47398,40.77099991,-73.96605682
47399,47399,40.7052002,-74.01721954
47400,47400,40.74119186,-73.98580933
47401,47401,40.75656891,-73.99002838
47402,47402,40.75040817,-73.97805786
47403,47403,40.75940704,-73.98138428
47404,47404,40.76961517,-73.86360168
47405,47405,40.75167847,-73.9333725
47406,47406,40.77999878,-73.95516205
47407,47407,40.75231171,-73.97756958
47408,47408,40.75244141,-73.98509979
47409,47409,40.74396133,-73.92405701
47410,47410,40.74742889,-74.003685
47411,47411,40.76839828,-73.9553299
47412,47412,40.77191162,-73.9590683
47413,47413,40.74544525,-74.00211334
47414,47414,40.71503448,-74.0148468
47415,47415,40.74604034,-74.00518799
47416,47416,40.77425003,-73.96349335
47417,47417,40.72457886,-73.98175812
47418,47418,40.75551987,-73.97754669
47419,47419,40.71826935,-74.00531769
47420,47420,40.77296829,-73.98944855
47421,47421,40.74969101,-73.99208069
47422,47422,40.82086945,-73.95464325
47423,47423,40.79328918,-73.9727478
47424,47424,40.7624588,-73.97836304
47425,47425,40.79088974,-73.9765625
47426,47426,40.75049591,-73.97299957
47427,47427,40.73992157,-73.99491119
47428,47428,40.74895859,-73.99209595
47429,47429,40.75883102,-73.97723389
47430,47430,40.74945068,-73.99902344
47431,47431,40.70406723,-74.00654602
47432,47432,40.73046112,-73.98930359
47433,47433,40.7867775,-73.95656586
47434,47434,40.77975082,-73.95735168
47435,47435,40.77994537,-73.95530701
47436,47436,40.74905396,-73.99232483
47437,47437,40.76546097,-73.98035431
47438,47438,40.75888824,-73.97897339
47439,47439,40.77224731,-73.9467392
47440,47440,40.75112915,-73.99420929
47441,47441,40.74649811,-73.98618317
47442,47442,40.71860886,-74.00229645
47443,47443,40.74002838,-73.97644043
47444,47444,40.64854813,-73.7853775
47445,47445,40.74393845,-73.99299622
47446,47446,40.75152969,-73.990448
47447,47447,40.76187897,-73.98474884
47448,47448,40.72193909,-74.00418091
47449,47449,40.73952866,-73.99597168
47450,47450,40.77514267,-73.96298981
47451,47451,40.74172974,-73.98975372
47452,47452,40.77231598,-73.9526062
47453,47453,40.76137924,-73.98674011
47454,47454,40.7346344,-73.99219513
47455,47455,40.76899719,-73.96746063
47456,47456,40.7583313,-73.98845673
47457,47457,40.74284363,-73.99660492
47458,47458,40.72100067,-74.0043869
47459,47459,40.72925186,-74.00124359
47460,47460,40.74406052,-73.99549103
47461,47461,40.80128098,-73.93458557
47462,47462,40.77059174,-73.95394897
47463,47463,40.74166107,-73.97502136
47464,47464,40.76263046,-73.98303223
47465,47465,40.77119446,-73.95065308
