,trip_distance_id,trip_distance
55630,55630,5.14
55631,55631,10.76
55632,55632,1.32
55633,55633,0.35
55634,55634,0.64
55635,55635,1.64
55636,55636,2.27
55637,55637,10.65
55638,55638,7.9
55639,55639,6.89
55640,55640,0.27
55641,55641,5.19
55642,55642,0.21
55643,55643,11.52
55644,55644,0.52
55645,55645,1.47
55646,55646,4.33
55647,55647,2.95
55648,55648,1.88
55649,55649,0.75
55650,55650,4.35
55651,55651,0.82
55652,55652,0.77
55653,55653,8.76
55654,55654,1.73
55655,55655,2.81
55656,55656,0.73
55657,55657,2.13
55658,55658,1.42
55659,55659,1.06
55660,55660,1.85
55661,55661,3.03
55662,55662,1.3
55663,55663,0.95
55664,55664,0.48
55665,55665,1.52
55666,55666,1.51
55667,55667,0.56
55668,55668,1.21
55669,55669,1.82
55670,55670,0.41
55671,55671,1.12
55672,55672,1.23
55673,55673,3.39
55674,55674,0.6
55675,55675,0.54
55676,55676,2.18
55677,55677,3.27
55678,55678,2.66
55679,55679,0.66
55680,55680,3.56
55681,55681,0.94
55682,55682,1.34
55683,55683,0.79
55684,55684,1.73
55685,55685,0.79
55686,55686,8.84
55687,55687,1.68
55688,55688,2.65
55689,55689,1.06
55690,55690,6.71
55691,55691,1.08
55692,55692,0.56
55693,55693,1.24
55694,55694,1.1
55695,55695,9.32
55696,55696,7.88
55697,55697,0.72
55698,55698,1.22
55699,55699,0.48
55700,55700,1.21
55701,55701,0.96
55702,55702,1.6
55703,55703,2.55
55704,55704,1.48
55705,55705,1.14
55706,55706,2.09
55707,55707,5.12
55708,55708,3.19
55709,55709,0.5
55710,55710,1.04
55711,55711,0.88
55712,55712,0.0
55713,55713,5.73
55714,55714,12.5
55715,55715,1.33
55716,55716,2.04
55717,55717,0.66
55718,55718,2.87
55719,55719,2.54
55720,55720,1.01
55721,55721,11.45
55722,55722,2.2
55723,55723,1.41
55724,55724,0.42
55725,55725,1.28
55726,55726,7.3
55727,55727,0.57
55728,55728,0.86
55729,55729,2.86
55730,55730,0.64
55731,55731,0.43
55732,55732,1.52
55733,55733,10.51
55734,55734,1.05
55735,55735,0.79
55736,55736,0.5
55737,55737,4.64
55738,55738,12.06
55739,55739,1.37
55740,55740,2.1
55741,55741,1.91
55742,55742,2.51
55743,55743,0.62
55744,55744,0.45
55745,55745,1.64
55746,55746,1.13
55747,55747,1.19
55748,55748,5.41
55749,55749,0.6
55750,55750,0.67
55751,55751,0.85
55752,55752,1.95
55753,55753,1.23
55754,55754,1.33
55755,55755,4.17
55756,55756,0.82
55757,55757,2.79
55758,55758,5.0
55759,55759,1.04
55760,55760,0.58
55761,55761,8.98
55762,55762,1.08
55763,55763,0.88
55764,55764,1.2
55765,55765,1.32
55766,55766,1.49
55767,55767,0.65
55768,55768,1.54
55769,55769,1.0
55770,55770,1.89
55771,55771,2.16
55772,55772,1.7
55773,55773,1.84
55774,55774,18.05
55775,55775,3.89
55776,55776,2.9
55777,55777,0.68
55778,55778,1.99
55779,55779,1.0
55780,55780,0.57
55781,55781,1.42
55782,55782,2.75
55783,55783,0.81
55784,55784,1.71
55785,55785,0.64
55786,55786,4.2
55787,55787,0.71
55788,55788,1.91
55789,55789,2.78
55790,55790,2.01
55791,55791,6.12
55792,55792,0.3
55793,55793,1.21
55794,55794,1.51
55795,55795,2.14
55796,55796,2.26
55797,55797,1.19
55798,55798,1.38
55799,55799,1.25
55800,55800,1.97
55801,55801,1.23
55802,55802,1.97
55803,55803,2.15
55804,55804,0.81
55805,55805,1.55
55806,55806,1.08
55807,55807,1.07
55808,55808,1.22
55809,55809,1.13
55810,55810,1.91
55811,55811,21.3
55812,55812,0.83
55813,55813,0.97
55814,55814,0.85
55815,55815,5.7
55816,55816,1.19
55817,55817,0.29
55818,55818,1.57
55819,55819,1.98
55820,55820,1.61
55821,55821,1.4
55822,55822,0.79
55823,55823,0.97
55824,55824,1.3
55825,55825,1.78
55826,55826,1.25
55827,55827,0.61
55828,55828,9.56
55829,55829,1.22
55830,55830,1.17
55831,55831,0.0
55832,55832,1.52
55833,55833,0.95
55834,55834,11.23
55835,55835,1.38
55836,55836,3.19
55837,55837,16.5
55838,55838,0.78
55839,55839,2.78
55840,55840,1.55
55841,55841,1.59
55842,55842,1.22
55843,55843,11.5
55844,55844,1.25
55845,55845,1.28
55846,55846,2.39
55847,55847,0.97
55848,55848,0.57
55849,55849,10.0
55850,55850,1.75
55851,55851,1.08
55852,55852,1.36
55853,55853,1.73
55854,55854,1.37
55855,55855,1.19
55856,55856,4.17
55857,55857,5.12
55858,55858,1.26
55859,55859,1.02
55860,55860,1.89
55861,55861,1.42
55862,55862,1.28
55863,55863,2.04
55864,55864,2.51
55865,55865,0.54
55866,55866,1.79
55867,55867,21.21
55868,55868,1.28
55869,55869,4.63
55870,55870,0.52
55871,55871,2.54
55872,55872,0.86
55873,55873,2.39
55874,55874,1.34
55875,55875,1.03
55876,55876,0.81
55877,55877,1.29
55878,55878,2.93
55879,55879,4.29
55880,55880,1.09
55881,55881,1.82
55882,55882,0.98
55883,55883,3.44
55884,55884,0.84
55885,55885,1.66
55886,55886,3.57
55887,55887,4.81
55888,55888,1.29
55889,55889,1.32
55890,55890,1.19
55891,55891,0.0
55892,55892,1.27
55893,55893,0.86
55894,55894,13.44
55895,55895,11.46
55896,55896,2.54
55897,55897,1.29
55898,55898,2.1
55899,55899,0.57
55900,55900,9.31
55901,55901,0.89
55902,55902,4.8
55903,55903,3.1
55904,55904,3.6
55905,55905,0.98
55906,55906,8.63
55907,55907,0.92
55908,55908,0.86
55909,55909,2.69
55910,55910,0.7
55911,55911,1.2
55912,55912,0.38
55913,55913,0.3
55914,55914,3.47
55915,55915,0.24
55916,55916,3.97
55917,55917,0.53
55918,55918,1.83
55919,55919,0.94
55920,55920,1.78
55921,55921,3.75
55922,55922,1.1
55923,55923,3.3
55924,55924,0.9
55925,55925,1.04
55926,55926,1.41
55927,55927,10.69
55928,55928,1.92
55929,55929,1.93
55930,55930,4.26
55931,55931,16.7
55932,55932,1.59
55933,55933,6.64
55934,55934,4.91
55935,55935,1.08
55936,55936,0.62
55937,55937,1.72
55938,55938,2.11
55939,55939,0.29
55940,55940,1.24
55941,55941,0.63
55942,55942,15.33
55943,55943,1.76
55944,55944,2.22
55945,55945,0.58
55946,55946,0.73
55947,55947,8.03
55948,55948,3.21
55949,55949,2.08
55950,55950,0.7
55951,55951,3.36
55952,55952,1.36
55953,55953,1.96
55954,55954,3.19
55955,55955,10.46
55956,55956,2.28
55957,55957,1.18
55958,55958,19.43
55959,55959,0.72
55960,55960,3.58
55961,55961,1.01
55962,55962,2.54
55963,55963,1.2
55964,55964,3.76
55965,55965,12.5
55966,55966,0.48
55967,55967,0.69
55968,55968,0.86
55969,55969,15.36
55970,55970,2.01
55971,55971,1.91
55972,55972,1.11
55973,55973,1.72
55974,55974,1.86
55975,55975,2.62
55976,55976,2.01
55977,55977,1.01
55978,55978,1.46
55979,55979,2.36
55980,55980,1.66
55981,55981,2.18
55982,55982,2.58
55983,55983,1.08
55984,55984,2.51
55985,55985,2.26
55986,55986,7.65
55987,55987,0.99
55988,55988,1.39
55989,55989,1.87
55990,55990,3.3
55991,55991,0.58
55992,55992,4.32
55993,55993,0.35
55994,55994,3.03
55995,55995,0.47
55996,55996,1.24
55997,55997,0.88
55998,55998,1.66
55999,55999,18.35
56000,56000,0.28
56001,56001,4.06
56002,56002,9.6
56003,56003,5.65
56004,56004,1.45
56005,56005,0.06
56006,56006,1.94
56007,56007,0.9
56008,56008,2.18
56009,56009,2.72
56010,56010,0.6
56011,56011,0.78
56012,56012,0.47
56013,56013,2.2
56014,56014,1.14
56015,56015,1.64
56016,56016,0.88
56017,56017,0.81
56018,56018,3.14
56019,56019,8.94
56020,56020,1.52
56021,56021,6.23
56022,56022,2.49
56023,56023,0.84
56024,56024,1.78
56025,56025,0.5
56026,56026,9.66
56027,56027,1.08
56028,56028,0.68
56029,56029,0.75
56030,56030,1.52
56031,56031,0.8
56032,56032,0.63
56033,56033,1.06
56034,56034,1.0
56035,56035,3.85
56036,56036,0.62
56037,56037,8.29
56038,56038,0.27
56039,56039,0.82
56040,56040,2.41
56041,56041,9.26
56042,56042,1.11
56043,56043,1.31
56044,56044,6.32
56045,56045,3.88
56046,56046,1.55
56047,56047,0.65
56048,56048,1.8
56049,56049,3.73
56050,56050,1.57
56051,56051,1.05
56052,56052,5.75
56053,56053,1.01
56054,56054,0.78
56055,56055,10.08
56056,56056,0.56
56057,56057,1.17
56058,56058,1.03
56059,56059,1.76
56060,56060,1.08
56061,56061,8.9
56062,56062,0.45
56063,56063,2.3
56064,56064,4.91
56065,56065,2.99
56066,56066,2.16
56067,56067,1.99
56068,56068,1.75
56069,56069,4.25
56070,56070,1.0
56071,56071,0.51
56072,56072,2.27
56073,56073,1.85
56074,56074,1.7
56075,56075,17.97
56076,56076,1.65
56077,56077,1.02
56078,56078,1.52
56079,56079,0.78
56080,56080,1.39
56081,56081,0.88
56082,56082,0.84
56083,56083,2.21
56084,56084,0.69
56085,56085,0.93
56086,56086,1.18
56087,56087,0.68
56088,56088,1.37
56089,56089,0.88
56090,56090,1.96
56091,56091,1.01
56092,56092,3.09
56093,56093,3.01
56094,56094,1.02
56095,56095,5.31
56096,56096,17.05
56097,56097,5.54
56098,56098,1.97
56099,56099,0.8
56100,56100,6.43
56101,56101,1.07
56102,56102,1.18
56103,56103,0.9
56104,56104,1.0
56105,56105,1.26
56106,56106,2.34
56107,56107,13.76
56108,56108,1.63
56109,56109,0.84
56110,56110,3.75
56111,56111,2.13
56112,56112,0.9
56113,56113,0.73
56114,56114,1.88
56115,56115,1.23
56116,56116,2.12
56117,56117,1.34
56118,56118,1.1
56119,56119,1.24
56120,56120,2.93
56121,56121,0.81
56122,56122,2.79
56123,56123,2.23
56124,56124,2.6
56125,56125,1.32
56126,56126,0.81
56127,56127,1.11
56128,56128,2.0
56129,56129,1.98
56130,56130,2.95
56131,56131,14.02
56132,56132,1.53
56133,56133,3.13
56134,56134,0.97
56135,56135,2.28
56136,56136,0.31
56137,56137,1.88
56138,56138,1.78
56139,56139,5.59
56140,56140,1.49
56141,56141,20.64
56142,56142,1.34
56143,56143,1.97
56144,56144,0.49
56145,56145,2.02
56146,56146,0.87
56147,56147,1.42
56148,56148,2.65
56149,56149,1.14
56150,56150,0.49
56151,56151,0.49
56152,56152,1.42
56153,56153,1.84
56154,56154,2.37
56155,56155,0.56
56156,56156,2.6
56157,56157,15.74
56158,56158,1.91
56159,56159,1.05
56160,56160,1.66
56161,56161,0.6
56162,56162,2.51
56163,56163,1.21
56164,56164,0.86
56165,56165,1.09
56166,56166,0.76
56167,56167,1.0
56168,56168,1.65
56169,56169,2.11
56170,56170,1.23
56171,56171,0.34
56172,56172,2.94
56173,56173,0.35
56174,56174,1.39
56175,56175,0.96
56176,56176,1.07
56177,56177,1.17
56178,56178,1.53
56179,56179,3.72
56180,56180,0.82
56181,56181,0.32
56182,56182,1.29
56183,56183,1.92
56184,56184,1.56
56185,56185,1.18
56186,56186,0.52
56187,56187,0.8
56188,56188,3.9
56189,56189,7.99
56190,56190,1.48
56191,56191,1.83
56192,56192,0.65
56193,56193,2.12
56194,56194,1.95
56195,56195,1.56
56196,56196,9.96
56197,56197,0.94
56198,56198,1.0
56199,56199,2.24
56200,56200,1.37
56201,56201,2.3
56202,56202,0.62
56203,56203,5.58
56204,56204,0.81
56205,56205,0.62
56206,56206,4.87
56207,56207,0.49
56208,56208,10.11
56209,56209,5.73
56210,56210,1.2
56211,56211,1.91
56212,56212,2.98
56213,56213,2.28
56214,56214,0.66
56215,56215,1.89
56216,56216,0.26
56217,56217,0.81
56218,56218,1.63
56219,56219,1.27
56220,56220,0.94
56221,56221,0.38
56222,56222,1.44
56223,56223,1.16
56224,56224,0.3
56225,56225,4.4
56226,56226,0.6
56227,56227,1.1
56228,56228,0.65
56229,56229,2.03
56230,56230,0.58
56231,56231,0.87
56232,56232,1.02
56233,56233,3.85
56234,56234,0.65
56235,56235,2.0
56236,56236,1.44
56237,56237,0.71
56238,56238,10.64
56239,56239,26.42
56240,56240,1.11
56241,56241,2.27
56242,56242,2.99
56243,56243,1.02
56244,56244,1.77
56245,56245,10.76
56246,56246,1.4
56247,56247,4.54
56248,56248,1.41
56249,56249,10.73
56250,56250,2.5
56251,56251,2.75
56252,56252,1.11
56253,56253,7.58
56254,56254,0.66
56255,56255,0.51
56256,56256,0.64
56257,56257,18.26
56258,56258,1.45
56259,56259,0.99
56260,56260,0.6
56261,56261,10.59
56262,56262,1.82
56263,56263,1.25
56264,56264,1.78
56265,56265,2.17
56266,56266,0.81
56267,56267,5.91
56268,56268,0.25
56269,56269,2.01
56270,56270,1.87
56271,56271,1.01
56272,56272,1.8
56273,56273,1.31
56274,56274,17.32
56275,56275,1.06
56276,56276,1.53
56277,56277,1.25
56278,56278,0.2
56279,56279,1.61
56280,56280,1.27
56281,56281,1.83
56282,56282,1.01
56283,56283,2.18
56284,56284,2.72
56285,56285,2.58
56286,56286,0.95
56287,56287,1.77
56288,56288,1.51
56289,56289,3.89
56290,56290,14.73
56291,56291,6.17
56292,56292,2.2
56293,56293,0.54
56294,56294,0.82
56295,56295,0.65
56296,56296,1.45
56297,56297,0.75
56298,56298,0.57
56299,56299,7.5
56300,56300,1.89
56301,56301,2.17
56302,56302,0.58
56303,56303,2.91
56304,56304,0.73
56305,56305,8.57
56306,56306,1.88
56307,56307,2.18
56308,56308,1.8
56309,56309,1.68
56310,56310,0.22
56311,56311,4.58
56312,56312,1.53
56313,56313,2.88
56314,56314,1.75
56315,56315,1.25
56316,56316,2.21
56317,56317,1.25
56318,56318,2.03
56319,56319,0.59
56320,56320,0.64
56321,56321,17.54
56322,56322,1.15
56323,56323,1.03
56324,56324,2.27
56325,56325,5.74
56326,56326,5.4
56327,56327,1.4
56328,56328,5.97
56329,56329,1.03
56330,56330,30.66
56331,56331,1.58
56332,56332,4.66
56333,56333,0.72
56334,56334,8.11
56335,56335,1.03
56336,56336,17.94
56337,56337,3.42
56338,56338,0.67
56339,56339,1.5
56340,56340,0.9
56341,56341,1.62
56342,56342,2.68
56343,56343,0.42
56344,56344,3.13
56345,56345,0.63
56346,56346,2.12
56347,56347,2.32
56348,56348,3.15
56349,56349,2.51
56350,56350,1.19
56351,56351,0.45
56352,56352,3.26
56353,56353,0.27
56354,56354,0.66
56355,56355,1.01
56356,56356,10.28
56357,56357,0.81
56358,56358,10.29
56359,56359,0.58
56360,56360,0.82
56361,56361,1.46
56362,56362,1.8
56363,56363,0.86
56364,56364,1.04
56365,56365,1.72
56366,56366,1.06
56367,56367,1.28
56368,56368,1.95
56369,56369,2.1
56370,56370,1.33
56371,56371,1.03
56372,56372,0.38
56373,56373,3.35
56374,56374,1.45
56375,56375,2.94
56376,56376,1.15
56377,56377,16.03
56378,56378,0.7
56379,56379,0.93
56380,56380,1.63
56381,56381,0.94
56382,56382,1.79
56383,56383,1.42
56384,56384,3.79
56385,56385,2.22
56386,56386,0.71
56387,56387,0.45
56388,56388,0.95
56389,56389,1.65
56390,56390,1.75
56391,56391,0.86
56392,56392,1.51
56393,56393,1.56
56394,56394,1.63
56395,56395,1.01
56396,56396,1.38
56397,56397,2.34
56398,56398,3.79
56399,56399,1.17
56400,56400,1.34
56401,56401,2.46
56402,56402,0.77
56403,56403,0.51
56404,56404,2.65
56405,56405,2.72
56406,56406,0.1
56407,56407,0.52
56408,56408,1.73
56409,56409,1.74
56410,56410,0.42
56411,56411,2.43
56412,56412,1.08
56413,56413,0.51
56414,56414,18.23
56415,56415,1.73
56416,56416,17.49
56417,56417,9.99
56418,56418,7.4
56419,56419,1.3
56420,56420,1.99
56421,56421,2.09
56422,56422,0.27
56423,56423,1.81
56424,56424,2.93
56425,56425,6.18
56426,56426,4.38
56427,56427,1.21
56428,56428,1.26
56429,56429,2.29
56430,56430,1.93
56431,56431,1.46
56432,56432,2.15
56433,56433,1.37
56434,56434,1.7
56435,56435,6.55
56436,56436,0.56
56437,56437,2.15
56438,56438,2.06
56439,56439,1.47
56440,56440,1.62
56441,56441,0.94
56442,56442,0.69
56443,56443,2.35
56444,56444,1.9
56445,56445,3.91
56446,56446,2.69
56447,56447,0.91
56448,56448,3.59
56449,56449,4.04
56450,56450,2.05
56451,56451,2.28
56452,56452,1.81
56453,56453,1.9
56454,56454,2.19
56455,56455,1.01
56456,56456,0.96
56457,56457,2.59
56458,56458,0.96
56459,56459,17.91
56460,56460,3.22
56461,56461,0.7
56462,56462,1.09
56463,56463,0.9
56464,56464,3.82
56465,56465,2.88
56466,56466,3.27
56467,56467,1.37
56468,56468,2.11
56469,56469,10.97
56470,56470,2.32
56471,56471,1.05
56472,56472,0.59
56473,56473,1.35
56474,56474,7.11
56475,56475,0.63
56476,56476,2.05
56477,56477,3.14
56478,56478,1.31
56479,56479,9.41
56480,56480,1.67
56481,56481,0.96
56482,56482,2.2
56483,56483,0.93
56484,56484,0.3
56485,56485,1.21
56486,56486,4.19
56487,56487,2.12
56488,56488,7.38
56489,56489,1.82
56490,56490,3.27
56491,56491,3.76
56492,56492,0.81
56493,56493,1.65
56494,56494,0.65
56495,56495,1.8
56496,56496,14.13
56497,56497,0.96
56498,56498,1.09
56499,56499,2.22
56500,56500,1.69
56501,56501,0.81
56502,56502,1.86
56503,56503,1.53
56504,56504,1.14
56505,56505,1.03
56506,56506,0.53
56507,56507,0.5
56508,56508,0.89
56509,56509,1.34
56510,56510,3.37
56511,56511,0.43
56512,56512,1.85
56513,56513,0.67
56514,56514,17.53
56515,56515,1.71
56516,56516,1.83
56517,56517,1.91
56518,56518,1.27
56519,56519,0.82
56520,56520,0.78
56521,56521,1.66
56522,56522,18.63
56523,56523,0.74
56524,56524,1.94
56525,56525,1.4
56526,56526,3.83
56527,56527,4.55
56528,56528,2.36
56529,56529,2.44
56530,56530,1.43
56531,56531,6.42
56532,56532,0.42
56533,56533,2.22
56534,56534,13.03
56535,56535,1.2
56536,56536,3.62
56537,56537,1.69
56538,56538,1.44
56539,56539,1.3
56540,56540,1.52
56541,56541,0.45
56542,56542,2.58
56543,56543,1.41
56544,56544,2.71
56545,56545,2.26
56546,56546,0.4
56547,56547,2.68
56548,56548,0.51
56549,56549,3.74
56550,56550,8.95
56551,56551,1.43
56552,56552,1.43
56553,56553,7.32
56554,56554,0.42
56555,56555,9.49
56556,56556,1.6
56557,56557,0.89
56558,56558,1.31
56559,56559,1.03
56560,56560,1.06
56561,56561,2.36
56562,56562,0.56
56563,56563,1.31
56564,56564,2.12
56565,56565,3.96
56566,56566,1.21
56567,56567,0.81
56568,56568,0.96
56569,56569,2.63
56570,56570,1.38
56571,56571,1.53
56572,56572,1.35
56573,56573,0.72
56574,56574,1.48
56575,56575,3.89
56576,56576,2.73
56577,56577,3.33
56578,56578,6.43
56579,56579,8.11
56580,56580,4.58
56581,56581,2.64
56582,56582,0.38
56583,56583,10.25
56584,56584,1.87
56585,56585,1.26
56586,56586,1.43
56587,56587,16.7
56588,56588,2.45
56589,56589,0.72
56590,56590,0.01
56591,56591,1.87
56592,56592,1.66
56593,56593,1.16
56594,56594,1.5
56595,56595,11.22
56596,56596,1.46
56597,56597,0.73
56598,56598,1.59
56599,56599,0.89
56600,56600,2.62
56601,56601,1.68
56602,56602,2.57
56603,56603,11.81
56604,56604,1.78
56605,56605,2.61
56606,56606,0.91
56607,56607,3.5
56608,56608,0.98
56609,56609,0.83
56610,56610,17.75
56611,56611,0.88
56612,56612,1.52
56613,56613,0.27
56614,56614,1.39
56615,56615,2.05
56616,56616,0.28
56617,56617,4.14
56618,56618,1.11
56619,56619,1.36
56620,56620,3.33
56621,56621,0.91
56622,56622,9.36
56623,56623,0.81
56624,56624,4.27
56625,56625,9.12
56626,56626,2.51
56627,56627,2.81
56628,56628,2.08
56629,56629,0.57
56630,56630,4.98
56631,56631,5.95
56632,56632,1.28
56633,56633,0.88
56634,56634,1.55
56635,56635,1.96
56636,56636,1.57
56637,56637,2.96
56638,56638,0.19
56639,56639,0.24
56640,56640,0.57
56641,56641,0.93
56642,56642,0.5
56643,56643,0.88
56644,56644,0.62
56645,56645,0.88
56646,56646,2.49
56647,56647,1.27
56648,56648,0.34
56649,56649,0.64
56650,56650,1.68
56651,56651,1.08
56652,56652,1.55
56653,56653,2.68
56654,56654,1.06
56655,56655,1.32
56656,56656,10.41
56657,56657,1.35
56658,56658,2.32
56659,56659,5.5
56660,56660,1.74
56661,56661,0.71
56662,56662,10.53
56663,56663,11.03
56664,56664,0.74
56665,56665,0.57
56666,56666,5.3
56667,56667,3.03
56668,56668,1.71
56669,56669,1.88
56670,56670,0.52
56671,56671,4.94
56672,56672,2.18
56673,56673,0.88
56674,56674,1.6
56675,56675,1.1
56676,56676,1.6
56677,56677,8.22
56678,56678,0.99
56679,56679,2.93
56680,56680,1.6
56681,56681,0.55
56682,56682,0.54
56683,56683,7.37
56684,56684,2.62
56685,56685,0.6
56686,56686,1.42
56687,56687,0.53
56688,56688,3.28
56689,56689,1.21
56690,56690,1.3
56691,56691,3.31
56692,56692,0.94
56693,56693,2.07
56694,56694,1.54
56695,56695,3.0
56696,56696,0.6
56697,56697,1.11
56698,56698,1.72
56699,56699,1.17
56700,56700,0.98
56701,56701,1.81
56702,56702,3.61
56703,56703,0.98
56704,56704,0.97
56705,56705,17.8
56706,56706,2.93
56707,56707,1.29
56708,56708,2.2
56709,56709,0.82
56710,56710,0.78
56711,56711,1.63
56712,56712,1.2
56713,56713,27.02
56714,56714,4.65
56715,56715,0.44
56716,56716,2.17
56717,56717,1.99
56718,56718,12.3
56719,56719,0.88
56720,56720,2.27
56721,56721,1.88
56722,56722,0.87
56723,56723,10.79
56724,56724,1.92
56725,56725,3.13
56726,56726,9.05
56727,56727,0.24
56728,56728,8.41
56729,56729,2.29
56730,56730,1.64
56731,56731,2.05
56732,56732,0.73
56733,56733,8.03
56734,56734,0.98
56735,56735,0.68
56736,56736,4.65
56737,56737,1.64
56738,56738,2.36
56739,56739,1.68
56740,56740,17.16
56741,56741,1.14
56742,56742,1.45
56743,56743,2.69
56744,56744,2.44
56745,56745,0.81
56746,56746,1.3
56747,56747,0.98
56748,56748,1.1
56749,56749,0.83
56750,56750,2.36
56751,56751,0.59
56752,56752,0.76
56753,56753,1.63
56754,56754,0.6
56755,56755,3.09
56756,56756,1.02
56757,56757,1.28
56758,56758,2.72
56759,56759,0.97
56760,56760,1.52
56761,56761,3.75
56762,56762,1.79
56763,56763,1.19
56764,56764,1.1
56765,56765,0.85
56766,56766,0.81
56767,56767,1.3
56768,56768,4.16
56769,56769,1.57
56770,56770,1.28
56771,56771,1.5
56772,56772,1.0
56773,56773,3.54
56774,56774,0.48
56775,56775,1.67
56776,56776,1.48
56777,56777,2.85
56778,56778,19.55
56779,56779,0.48
56780,56780,1.09
56781,56781,3.58
56782,56782,1.01
56783,56783,4.05
56784,56784,1.95
56785,56785,1.54
56786,56786,0.41
56787,56787,2.28
56788,56788,2.46
56789,56789,0.51
56790,56790,1.5
56791,56791,3.72
56792,56792,2.3
56793,56793,1.54
56794,56794,2.12
56795,56795,18.55
56796,56796,5.86
56797,56797,1.32
56798,56798,0.82
56799,56799,1.42
56800,56800,0.64
56801,56801,1.35
56802,56802,3.59
56803,56803,1.2
56804,56804,9.18
56805,56805,2.1
56806,56806,1.14
56807,56807,0.05
56808,56808,1.98
56809,56809,13.08
56810,56810,4.73
56811,56811,3.11
56812,56812,0.69
56813,56813,0.28
56814,56814,0.01
56815,56815,0.77
56816,56816,4.99
56817,56817,0.8
56818,56818,3.93
56819,56819,0.53
56820,56820,1.8
56821,56821,1.62
56822,56822,1.85
56823,56823,2.98
56824,56824,0.95
56825,56825,2.31
56826,56826,8.85
56827,56827,1.01
56828,56828,0.51
56829,56829,0.82
56830,56830,1.95
56831,56831,3.33
56832,56832,4.96
56833,56833,0.92
56834,56834,9.09
56835,56835,7.43
56836,56836,0.76
56837,56837,2.05
56838,56838,1.05
56839,56839,1.14
56840,56840,6.6
56841,56841,0.9
56842,56842,5.41
56843,56843,0.88
56844,56844,1.1
56845,56845,2.62
56846,56846,3.16
56847,56847,0.34
56848,56848,13.05
56849,56849,0.61
56850,56850,0.39
56851,56851,5.39
56852,56852,0.45
56853,56853,0.77
56854,56854,0.94
56855,56855,2.14
56856,56856,1.22
56857,56857,0.16
56858,56858,3.4
56859,56859,1.28
56860,56860,2.81
56861,56861,1.8
56862,56862,3.32
56863,56863,1.43
56864,56864,2.6
56865,56865,4.02
56866,56866,15.96
56867,56867,2.5
56868,56868,2.19
56869,56869,1.0
56870,56870,3.9
56871,56871,1.68
56872,56872,5.61
56873,56873,1.84
56874,56874,0.67
56875,56875,0.7
56876,56876,1.99
56877,56877,3.96
56878,56878,18.63
56879,56879,1.59
56880,56880,6.49
56881,56881,0.89
56882,56882,1.09
56883,56883,2.27
56884,56884,0.86
56885,56885,0.61
56886,56886,0.68
56887,56887,0.89
56888,56888,0.81
56889,56889,2.65
56890,56890,1.51
56891,56891,0.37
56892,56892,0.84
56893,56893,1.95
56894,56894,1.24
56895,56895,2.18
56896,56896,18.1
56897,56897,3.71
56898,56898,3.66
56899,56899,2.44
56900,56900,5.41
56901,56901,1.6
56902,56902,1.2
56903,56903,0.8
56904,56904,1.35
56905,56905,9.27
56906,56906,2.45
56907,56907,2.19
56908,56908,0.74
56909,56909,0.63
56910,56910,1.39
56911,56911,0.86
56912,56912,10.56
56913,56913,1.04
56914,56914,4.43
56915,56915,0.42
56916,56916,2.23
56917,56917,2.39
56918,56918,3.22
56919,56919,1.27
56920,56920,0.55
56921,56921,3.59
56922,56922,2.0
56923,56923,1.43
56924,56924,0.4
56925,56925,1.71
56926,56926,0.44
56927,56927,1.75
56928,56928,3.67
56929,56929,1.25
56930,56930,2.36
56931,56931,1.19
56932,56932,1.11
56933,56933,3.45
56934,56934,2.9
56935,56935,1.02
56936,56936,0.0
56937,56937,1.37
56938,56938,0.83
56939,56939,0.46
56940,56940,0.45
56941,56941,2.82
56942,56942,1.17
56943,56943,0.94
56944,56944,3.63
56945,56945,1.6
56946,56946,3.64
56947,56947,0.86
56948,56948,0.52
56949,56949,4.27
56950,56950,4.76
56951,56951,1.46
56952,56952,2.07
56953,56953,4.28
56954,56954,1.34
56955,56955,1.85
56956,56956,1.6
56957,56957,0.63
56958,56958,0.68
56959,56959,1.53
56960,56960,1.36
56961,56961,2.6
56962,56962,0.8
56963,56963,0.95
56964,56964,0.94
56965,56965,1.53
56966,56966,0.62
56967,56967,1.5
56968,56968,0.83
56969,56969,4.39
56970,56970,0.78
56971,56971,1.27
56972,56972,1.77
56973,56973,0.74
56974,56974,1.34
56975,56975,2.17
56976,56976,3.16
56977,56977,12.28
56978,56978,2.71
56979,56979,1.63
56980,56980,2.5
56981,56981,0.52
56982,56982,0.74
56983,56983,1.09
56984,56984,0.57
56985,56985,1.31
56986,56986,0.29
56987,56987,0.9
56988,56988,1.07
56989,56989,1.42
56990,56990,1.02
56991,56991,0.99
56992,56992,12.08
56993,56993,0.67
56994,56994,6.21
56995,56995,2.86
56996,56996,6.29
56997,56997,0.75
56998,56998,1.51
56999,56999,5.25
57000,57000,2.13
57001,57001,0.67
57002,57002,2.89
57003,57003,1.23
57004,57004,1.17
57005,57005,1.95
57006,57006,0.85
57007,57007,1.97
57008,57008,1.26
57009,57009,16.98
57010,57010,1.68
57011,57011,0.81
57012,57012,0.15
57013,57013,0.67
57014,57014,0.78
57015,57015,1.28
57016,57016,2.16
57017,57017,0.84
57018,57018,9.89
57019,57019,1.95
57020,57020,3.29
57021,57021,2.78
57022,57022,1.34
57023,57023,3.65
57024,57024,4.3
57025,57025,1.58
57026,57026,1.26
57027,57027,0.53
